Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude,landslide
123.0,179.0,261.0,153.0,4553.267303105921,138.15898913376932,366.9683081500491,013,2482,10,5634.95652173913,5830.0,355.0,384.0,411.0,57.0,258.986726109894,2017-07-12,428,0.0,1779.6887545585632,97.6851863861084,42.98734753212187,84.43347027,27.79280733,1
123.0,229.0,240.0,146.0,67518.24749642603,593.3373916696784,521.327585353409,202,2074,10,6503.521739130435,4641.0,358.0,403.0,470.0,61.0,139.29220508233544,2017-07-03,1172,0.0,1065.64386343956,97.46514701843262,30.8764339848692,81.30954554,29.34137027,1
118.0,158.0,229.0,160.0,3429.578634895596,138.13921436873883,232.12598626335856,011,2482,10,5724.173913043478,4869.0,329.0,442.0,383.0,57.0,315.3098504417901,2017-06-23,302,0.0,1652.9275119304657,57.653204917907715,28.655890834450155,84.43352419,27.8080337,1
116.0,205.0,208.0,170.0,56181.08900825509,202.5177238952469,260.52936462863784,016,2482,30,6758.913043478261,5557.0,331.0,461.0,327.0,57.0,249.37953791838777,2016-07-18,874,0.0,1438.7832734584808,49.238616943359375,32.761693296674494,86.1424,27.5072,1
115.0,178.0,207.0,154.0,28660.483666092947,323.2078335917942,53.57661543101995,013,2482,10,5592.391304347826,3538.0,279.0,514.0,350.0,57.0,5.868418068786008,2014-07-18,462,0.0,1556.7871479988098,123.31903839111328,28.236275641760987,84.8051,27.8126,1
128.0,176.0,242.0,171.0,23842.906270695377,246.78531763128495,29.0125258529336,013,2482,10,5187.521739130435,2497.0,331.0,427.0,384.0,58.0,77.53084198455542,2010-07-29,330,21.9172420501709,1565.3387501239777,67.36655569076538,12.676001493508544,84.69570744,27.80766085,1
114.0,253.0,270.0,175.0,23986.39545902111,394.4556328210507,99.19207081682448,039,0,10,6197.478260869565,5115.0,260.0,470.0,378.0,55.0,103.73741291237668,2016-07-25,1852,35.320777893066406,1608.5478847026825,142.2474594116211,28.605199411949563,85.225,27.6019,1
114.0,213.0,232.0,154.0,43150.38577153236,1893.8627779540695,128.83838782402833,045,0,30,5497.95652173913,3275.0,373.0,396.0,410.0,57.0,189.343965402488,2011-07-03,1755,16.03272247314453,1295.7046406269071,32.06544494628906,33.925698166198785,86.65683342,27.20517346,1
105.0,213.0,203.0,181.0,57671.39699979641,1417.5282996902276,226.61855514585125,026,2482,30,6017.478260869565,6378.0,351.0,445.0,450.0,56.0,58.401914041015296,2011-07-03,1579,0.0,1497.110763311386,104.42939376831056,15.53895187704508,86.77497513,27.30669194,1
109.0,229.0,237.0,259.0,52784.78785071746,1306.541383927563,395.4003901855961,026,2482,30,4438.869565217391,5337.0,432.0,331.0,483.0,57.0,186.41852020124733,2011-07-03,2159,0.0,1333.7528986930847,83.26192283630371,18.045483420103825,86.77220558,27.26132994,1
125.0,178.0,273.0,184.0,9879.730474949933,1457.211840713719,249.807135932546,026,0,50,6445.565217391304,4129.0,379.0,349.0,332.0,59.0,35.957908750397046,2016-10-13,1026,0.0,1387.836419582367,38.514620780944824,18.77673781278636,87.3215,26.8772,1
101.0,228.0,250.0,251.0,47124.19473843353,930.9131538483998,1333.2597943510282,043,0,10,6167.260869565217,5903.0,411.0,339.0,563.0,55.0,165.96956895252976,2011-07-03,1952,0.0,1364.068747162819,41.7723503112793,24.25203231153529,86.91913823,27.21819015,1
122.0,109.0,188.0,126.0,5316.393984252876,1002.6380942319992,257.84979091055743,004,0,10,5999.347826086957,2271.0,400.0,412.0,297.0,59.0,129.88575178197985,2010-08-21,308,25.09160423278809,1699.5440559387207,136.28934860229492,39.795765501095794,83.85213651,27.58124358,1
123.0,183.0,221.0,145.0,40218.70781395977,29.54392794622474,407.1446868652052,014,2482,30,5300.782608695652,2799.0,305.0,474.0,377.0,54.0,29.546098447977684,2015-07-03,579,0.0,1753.61378967762,61.40706539154053,2.131279464203288,84.6634,28.1046,1
124.0,191.0,199.0,163.0,32449.714759329578,27.071358796481235,682.7841737629093,015,2482,40,4790.260869565217,2598.0,353.0,448.0,345.0,58.0,261.6489833293726,2015-07-19,749,18.01665496826172,1697.1996879577637,132.07148551940918,6.359792674972119,83.6117,28.2658,1
123.0,194.0,193.0,180.0,74393.15244813637,1026.9486386526448,767.7391329453492,014,2538,30,3560.8260869565215,6138.0,351.0,455.0,410.0,56.0,136.80470766930196,2014-08-02,1264,57.68715286254883,2368.207695007324,123.89345169067384,55.28367896824607,85.8692,27.7702,1
121.0,204.0,245.0,158.0,47370.42507204943,29.161630205925498,312.2591887553486,026,2482,10,5280.695652173913,3672.0,348.0,407.0,347.0,55.0,240.848172293442,2017-07-02,1020,0.0,2619.7638087272644,214.68151664733887,32.26802521744151,83.95706865,28.27254506,1
121.0,210.0,239.0,186.0,50356.5540502392,504.8392286863306,235.19449428115325,026,2510,30,5743.130434782609,3209.0,334.0,427.0,454.0,55.0,2.599893579588622,2017-07-02,944,0.0,3141.8163855075836,251.54689407348633,22.053424007856133,83.97447829,28.24831087,1
119.0,199.0,226.0,151.0,61163.34239683044,162.92088125057484,925.4703401394498,014,2482,30,5348.173913043478,5092.0,321.0,453.0,519.0,61.0,85.88459310418453,2015-06-26,1142,16.695396423339844,1607.5358875989914,72.51351356506348,42.05858608467998,84.8711,28.1881,1
127.0,183.0,224.0,182.0,54077.24915520143,118.57430632678567,314.40467322893477,030,2375,10,5622.782608695652,5310.0,375.0,401.0,553.0,61.0,28.58967443155997,2015-06-26,1001,13.54025936126709,1340.4324402809143,85.72328567504883,24.744554101744946,84.8942,28.266,1
102.0,221.0,223.0,245.0,60489.744198029446,201.0536743334533,714.6354578286642,030,2482,10,7128.304347826087,6994.0,417.0,361.0,608.0,54.0,309.6332692690031,2016-08-09,1928,69.4278793334961,2155.7080398201942,114.4086570739746,35.396780043072056,87.74,27.4503,1
109.0,222.0,199.0,173.0,29308.790429270823,634.760007827999,1912.10794309003,010,2482,10,6275.913043478261,3196.0,374.0,427.0,462.0,57.0,211.14997783063103,2017-07-01,1369,52.916255950927734,1851.8511213064191,109.3764328956604,29.572754573231567,83.65247597,28.06986667,1
98.0,237.0,297.0,201.0,47583.06278790323,1842.4758479541283,476.6192648174539,030,0,10,5585.478260869565,6198.0,373.0,330.0,535.0,54.0,66.95409295522482,2017-06-30,1911,26.923805236816406,1481.2284457683563,53.84761047363281,24.45914357687643,87.50256183,27.18732399,1
123.0,222.0,248.0,169.0,3695.1554713886617,358.5108675168579,3977.668131507944,023,2780,10,6820.695652173913,2530.0,380.0,372.0,456.0,55.0,46.97960657628533,2016-08-09,546,24.237546920776367,2493.6828973293304,26.74897575378418,28.621956767489664,88.1389,26.7973,1
119.0,225.0,245.0,174.0,3979.391018105596,788.0809087016197,3224.7707940878136,023,2719,10,6554.217391304348,2768.0,380.0,375.0,424.0,54.0,187.0952053968747,2016-08-09,628,24.237546920776367,2493.6828973293304,26.74897575378418,23.770736689519552,88.11,26.7903,1
116.0,256.0,200.0,143.0,58851.57476543814,1661.0651737475512,523.9211093078909,014,2059,30,6102.086956521739,5617.0,383.0,416.0,779.0,61.0,242.1141236744146,2017-07-10,2193,32.82242202758789,1017.4033019542694,49.23363494873047,25.85240565254866,81.322472,29.61896246,1
112.0,227.0,248.0,182.0,39675.86458001197,877.3536416897625,609.1587199010667,039,0,40,6514.565217391304,4640.0,318.0,435.0,352.0,55.0,196.5343366632751,2017-07-09,1712,15.74051284790039,1379.3028404712677,88.86094284057617,17.788025332069306,85.50492198,27.56884999,1
118.0,201.0,222.0,197.0,34751.724334988234,978.956825158504,952.0605178848868,014,2482,30,5406.782608695652,4142.0,284.0,494.0,371.0,56.0,7.598803910726,2016-07-01,976,38.01531982421875,1698.3620649576187,91.43834114074708,15.516258995014237,84.4723,28.1321,1
109.0,251.0,243.0,177.0,50555.05872852619,1505.2683959903304,1372.0998217804513,029,2482,10,6420.826086956522,8629.0,343.0,414.0,534.0,58.0,343.6697068233696,2015-07-05,1907,19.046220779418945,2200.1467247009277,57.13866233825683,27.60583543077737,84.2461,28.2631,1
112.0,228.0,242.0,195.0,47453.11828965107,825.4030326127568,1359.6205590135098,039,2482,30,5361.652173913043,4528.0,321.0,437.0,361.0,56.0,207.7878536729196,2015-08-07,1804,0.0,1560.0122392177582,0.0,15.347924623774151,85.514,27.6788,1
120.0,200.0,214.0,205.0,31475.977284419045,1743.3289302800558,289.3401986482666,014,2482,10,5846.217391304348,3034.0,318.0,468.0,396.0,57.0,113.81861922332868,2014-08-15,1140,10.399251937866213,1627.378350019455,120.5782585144043,21.84306306934016,84.6476,28.0081,1
119.0,240.0,164.0,156.0,698.5935221749379,1093.5731272429168,1154.6643167306038,024,2318,30,4352.95652173913,4717.0,445.0,391.0,683.0,65.0,62.9782304779318,2013-08-19,2675,0.0,997.015637755394,27.5957088470459,14.004446498745857,82.7442,29.0387,1
107.0,285.0,236.0,134.0,43491.16027943991,1033.13245146472,418.8333701351766,024,2312,30,5102.391304347826,4481.0,323.0,441.0,755.0,58.0,21.544380822391872,2013-01-21,3088,0.0,918.4864604473114,44.93943786621094,26.780422788977212,81.8833,29.1426,1
111.0,246.0,141.0,168.0,45606.15174328867,22.36182864353644,63.16074667015788,030,2467,30,4003.478260869565,4488.0,526.0,333.0,920.0,63.0,159.2819467621825,2015-04-28,3027,4.692897796630859,1421.207018852234,3.834128379821778,11.732606142116028,85.4611,28.2001,1
126.0,149.0,243.0,175.0,15477.92678695286,298.9358529301355,416.2401533220517,014,2482,10,5406.565217391304,3547.0,346.0,412.0,449.0,58.0,220.30691648954303,2017-04-14,344,11.604952812194824,1767.5022966861725,0.0,18.759419405639253,84.55829403,27.85256028,1
122.0,201.0,185.0,163.0,463.61645714629225,14.921340850897147,542.250012798008,011,0,10,5874.869565217391,4627.0,338.0,477.0,566.0,56.0,305.1580596599555,2017-03-05,1061,0.0,1573.8114852905271,7.484260559082031,24.21773442368217,83.174393,28.308297,1
120.0,195.0,149.0,162.0,17854.682950976396,50.03597191162817,1445.6735738259474,012,0,10,6742.130434782609,4429.0,327.0,524.0,483.0,56.0,166.14463455146608,2017-03-05,943,0.0,1705.4261932373047,7.127506732940674,37.48651913426292,83.332177,28.190436,1
114.0,228.0,245.0,154.0,22345.428687076193,297.1760225538412,1345.3016705330442,022,2220,10,6854.217391304348,4469.0,327.0,428.0,440.0,58.0,38.47610649319279,2022-12-10,1401,0.0,1281.127963519788,5.294361114501953,36.66366901222909,80.64557546779652,29.098674463453527,0
140.0,166.0,218.0,86.0,22718.943848272404,483.37265971687054,3.611607859844393,028,0,40,4902.347826086957,1573.0,356.0,427.0,206.0,65.0,0.0,2022-11-28,141,0.0,1297.6861185915768,0.0,0.0,81.38286920099208,28.192038383453337,0
107.0,260.0,225.0,162.0,8561.50583760497,240.19319835427257,904.7384740725536,010,2341,10,6435.782608695652,6147.0,363.0,412.0,613.0,58.0,292.30845793138667,2022-03-01,2260,0.0,1875.1022596359253,3.0554275512695312,16.621190817746722,83.1134860453089,28.45157184033784,0
105.0,299.0,160.0,224.0,52674.319245059734,35.13612461492344,17790.753412208902,024,2482,30,2018.0434782608695,4866.0,547.0,293.0,863.0,63.0,162.3266397875934,2022-10-20,4042,11.81550407409668,1384.9587129950523,0.0,33.52828617764356,87.04168265763836,27.723479203710205,0
136.0,127.0,297.0,68.0,34173.23060991909,15.388699593453527,1259.475457227557,028,0,40,4729.304347826087,1494.0,266.0,437.0,176.0,70.0,209.38950319797144,2022-10-04,94,0.0,1328.5291012004018,3.5588089898228645,2.1279937178426493,83.28344312268624,27.409822589870345,0
135.0,143.0,208.0,65.0,4936.203636270073,1437.769389682408,172.42273318815083,028,4660,50,5120.217391304348,1356.0,462.0,330.0,214.0,66.0,339.53829907122105,2022-09-25,118,0.0,1688.6849756240845,78.43318176269531,2.96719701257626,86.4832603246635,26.701285714509936,0
111.0,260.0,212.0,214.0,63117.83036010969,1341.1797214131666,278.1969135329615,016,2059,10,3507.1739130434785,5418.0,464.0,323.0,788.0,62.0,315.9732246407389,2022-09-23,3647,0.0,1043.916160821915,95.2927703857422,29.37278026633109,81.03130396853813,29.65347544476216,0
111.0,232.0,233.0,156.0,59468.307986450505,851.4707495921498,1021.3469698626092,010,2090,10,6632.217391304348,5179.0,351.0,416.0,505.0,56.0,22.677563037137457,2022-12-10,1802,5.672536849975586,1222.9495080783963,0.0,37.66603535336136,80.60487988239204,29.51118350983293,0
125.0,158.0,227.0,174.0,44555.99364197368,810.8431837367878,750.5032149919225,026,0,10,5751.173913043478,2866.0,353.0,420.0,354.0,59.0,180.0,2022-11-10,936,0.0,1590.5143777392805,0.0,22.032897012587647,86.56904132641635,27.24124531701402,0
131.0,142.0,214.0,93.0,20077.827147915967,208.98944586235044,9452.887191478165,028,0,40,5261.391304347826,1772.0,383.0,404.0,196.0,62.0,209.20799226314233,2022-04-22,95,0.0,2213.0487208366394,14.701290130615234,2.124217632587698,87.41211882558622,26.574761268343003,0
121.0,233.0,211.0,194.0,73353.89814543926,760.7128022222861,991.1702910380126,010,2074,10,5473.217391304348,5012.0,422.0,367.0,506.0,59.0,248.1090439335154,2022-01-01,1349,0.0,1237.9081678390503,0.0,53.38850438975357,80.74069671088338,29.72257186959319,0
127.0,176.0,235.0,141.0,13892.511395291394,1418.8293847723946,821.8629415766854,028,0,10,7150.260869565217,3376.0,367.0,398.0,392.0,63.0,24.526731841184613,2022-07-16,209,12.436851501464844,1454.7169632054863,48.220197677612305,5.0840201236950024,80.62432915037408,28.76076295510346,0
117.0,279.0,165.0,179.0,52635.68253664616,864.2662397866496,2772.4338275569685,030,2538,10,4101.826086956522,4806.0,510.0,325.0,781.0,64.0,15.825925947388376,2022-09-07,3647,92.64778900146484,1113.9587032794952,0.0,21.98950450861192,85.40254016034226,28.12056896533254,0
85.0,239.0,163.0,220.0,60052.2927062635,246.1342255690584,429.4741057321025,030,2482,10,6132.95652173913,6600.0,532.0,305.0,890.0,55.0,251.6318818069043,2022-08-26,3124,0.0,1484.6483998298645,53.870384216308594,24.8125239661425,86.4853331324774,27.69492970796071,0
123.0,237.0,198.0,119.0,16245.278833800672,423.5439623095206,91.06200271824368,024,2200,30,5734.0,4591.0,375.0,427.0,564.0,62.0,247.29597715318096,2022-07-08,2259,0.0,617.8817179501057,53.28269577026367,48.55268433714912,81.91133544002813,29.79892446446383,0
109.0,257.0,219.0,149.0,70743.7936037018,56.82069072265645,1534.3698657809432,014,2074,10,7244.0,6558.0,386.0,396.0,555.0,58.0,246.88378774820896,2022-03-07,1803,0.0,1214.088041305542,0.0,45.8692526662661,81.08009365956175,29.446252665460342,0
116.0,308.0,121.0,201.0,39041.57472466841,43.42480834041648,288.4543025950914,024,2482,60,3481.086956521739,4033.0,572.0,307.0,666.0,63.0,239.4941895219066,2022-02-19,4178,0.0,1058.5348842144012,0.0,20.94035960334963,86.72446040936838,27.899187137186377,0
134.0,110.0,224.0,119.0,9320.805159314034,509.03656925217206,539.7640762702699,005,0,10,5852.304347826087,2429.0,362.0,414.0,236.0,61.0,136.73314056671856,2022-03-15,267,0.0,2043.2716183662417,0.0,7.597533292922512,84.53948218812823,27.707135358001437,0
102.0,228.0,197.0,215.0,47015.93582354863,1132.217258351813,2266.5561428132546,026,2694,10,5562.565217391304,9149.0,417.0,386.0,427.0,55.0,344.2767611452267,2022-11-04,1782,0.0,1464.29035121575,0.0,18.58988385710452,86.2818207256271,27.374321914386066,0
103.0,234.0,259.0,172.0,76705.74207096992,3340.2447002481044,3299.490317858731,014,2538,10,5494.478260869565,8130.0,380.0,361.0,666.0,55.0,0.0,2022-04-28,2094,0.0,2453.524160861969,0.0,9.195145327246015,85.86091542164914,27.793229972419898,0
110.0,374.0,218.0,291.0,22172.66349815786,114.11471830175154,5894.629235947854,024,2304,60,603.2857142857143,3303.0,470.0,312.0,294.0,65.0,198.098485820283,2022-02-19,5443,0.0,926.85853600502,0.0,19.678964573488905,83.58982603018111,29.04699600366432,0
103.0,293.0,169.0,193.0,63045.510578543515,996.2677118013756,6001.72567521445,024,2482,30,2487.913043478261,5742.0,508.0,323.0,837.0,59.0,132.87454063947342,2022-07-23,3355,0.0,1773.5408483743668,153.8839569091797,46.31080630720645,87.0680883797363,27.596923213409895,0
123.0,165.0,204.0,121.0,9121.712256253804,2326.046297241831,3005.9136962320977,004,0,10,5965.304347826087,1960.0,390.0,406.0,307.0,58.0,254.4652065112647,2022-04-11,578,0.0,2369.1544346809387,8.697065353393555,16.81532487004888,85.76935162070949,27.185429011306077,0
118.0,196.0,188.0,145.0,24413.52458114932,59.38168393283354,858.5439462647072,010,0,10,7138.652173913043,5122.0,304.0,509.0,361.0,60.0,121.11273414889888,2022-09-25,981,16.46649932861328,1625.0740628242493,66.19036483764648,22.15911670594173,83.3175830117501,28.1033927803597,0
101.0,250.0,216.0,178.0,27849.954469980672,1660.4103413465468,1559.877341725287,026,2510,10,7239.913043478261,5651.0,350.0,434.0,604.0,57.0,266.6410814516646,2022-06-14,2408,11.088279724121094,1717.6565945148468,87.82586097717285,28.923817246342058,83.65930359502853,28.312904865537575,0
122.0,191.0,264.0,137.0,5979.620520825447,1619.797612207771,1986.370838875169,028,0,10,7599.95652173913,2698.0,292.0,444.0,529.0,65.0,246.27029920539968,2022-12-04,409,0.0,1625.7645136117935,0.0,9.140732321719703,81.47799397220928,28.457100931184215,0
109.0,281.0,133.0,209.0,69696.28070856722,655.6784802274121,340.007603225067,024,2630,10,4209.086956521739,5525.0,578.0,289.0,923.0,60.0,4.839101772605791,2022-04-19,3903,0.0,1350.4102411270142,4.183882236480713,33.01690377214025,86.83110770191126,27.63751246484864,0
104.0,234.0,215.0,265.0,77058.94936965186,1156.699108411337,4248.873814139686,010,2538,10,5673.95652173913,14649.0,400.0,385.0,700.0,56.0,247.87725081242428,2022-11-10,2502,0.0,1789.9765073135495,0.0,36.15721096265207,85.99308917913407,27.77551396189227,0
116.0,233.0,233.0,191.0,48644.547628750835,732.067883066223,947.1609151692298,013,2090,10,6040.782608695652,4197.0,326.0,442.0,477.0,60.0,95.23674549351618,2022-01-16,1585,0.0,1556.770475149155,33.16899490356445,35.35324943158241,80.44951033405309,29.45863003366099,0
114.0,196.0,285.0,150.0,62604.89702097337,129.27844439344358,427.105992462503,024,2482,10,7788.304347826087,7406.0,331.0,385.0,498.0,54.0,193.45521512736735,2022-02-20,1036,0.0,2526.0726165771484,0.0,28.77879595475915,87.22579781669734,27.55101256341397,0
97.0,220.0,214.0,214.0,32097.634916269864,820.4522426972404,2121.504326794039,024,2482,30,5963.478260869565,6802.0,519.0,267.0,739.0,57.0,173.09589953331468,2022-10-08,2623,0.0,1343.1266014575958,0.0,24.539934800753045,87.41556892294967,27.76694410979304,0
124.0,171.0,211.0,151.0,8445.734608297907,1468.88385250712,800.0612374009329,023,0,10,6368.04347826087,3132.0,383.0,407.0,347.0,59.0,177.2490906059471,2022-12-26,663,0.0,1850.1633701324463,0.0,48.60435735968169,87.11875417599266,26.881795436935885,0
122.0,226.0,201.0,118.0,47354.59112236847,214.136216619266,1367.11577035875,032,2090,10,6487.695652173913,2953.0,369.0,430.0,455.0,62.0,211.90631836369204,2022-11-20,715,0.0,1123.3190821669996,0.0,33.71948084566278,80.73924946802637,29.317327635975403,0
105.0,266.0,157.0,315.0,65251.84449996653,1480.5748366577188,7916.376169599035,024,2630,70,-61.43478260869565,3780.0,543.0,300.0,605.0,69.0,163.524518712245,2022-12-26,5310,0.0,1331.3255112171173,0.0,35.336524156846274,86.90481361369908,27.67870356862157,0
115.0,226.0,203.0,217.0,74325.03102089842,513.3201037792949,1768.5438911007273,033,2538,10,5519.565217391304,8914.0,422.0,375.0,463.0,57.0,164.20209365076437,2022-09-07,1545,0.0,1775.8221477270126,135.4570770263672,25.222785372226973,85.62202836139429,27.91974603463624,0
109.0,267.0,136.0,191.0,42681.7549807934,835.7773409612562,11467.718948768572,024,2407,100,1974.9130434782608,5213.0,562.0,302.0,941.0,68.0,237.34856253721392,2022-01-02,3908,0.0,2194.037417292595,11.354799270629885,46.40065318624765,84.02849569639076,28.50192248364263,0
104.0,288.0,183.0,165.0,53895.21907380581,580.7717981057651,5475.9505626833925,024,2538,100,1065.7826086956522,4255.0,518.0,298.0,765.0,67.0,82.14250851647157,2022-08-05,4404,0.0,1425.8672856092453,167.85501098632812,30.627627131609128,86.1242191656714,27.965043979943783,0
107.0,280.0,203.0,296.0,25826.36011248368,2185.6423234904823,7228.308430154199,024,Unknown,70,-590.3478260869565,4633.0,515.0,282.0,605.0,71.0,288.6984425069661,2022-11-09,6514,0.0,1137.7598071694374,0.0,49.26970917053063,86.51723558111453,28.0040645844246,0
124.0,192.0,234.0,162.0,3119.523393597672,719.9056347502437,1049.3926297567973,005,2719,10,6840.304347826087,2443.0,365.0,400.0,353.0,56.0,228.237417535838,2022-09-02,454,39.49393844604492,2565.982865333557,260.5439758300781,5.552686418977408,87.71154843963684,26.756492269212835,0
107.0,280.0,117.0,221.0,24588.445532879625,653.0233059528474,494.7773857028057,024,2663,100,2942.0,4039.0,663.0,220.0,574.0,68.0,156.3715544607685,2022-05-26,4504,0.0,1337.9238333702087,6.580509185791016,28.711346089648305,87.58336279301611,27.769304056016264,0
110.0,239.0,248.0,172.0,72013.71182474987,2057.7505290690488,2023.2979631312096,022,2074,30,6686.739130434783,5521.0,352.0,401.0,769.0,57.0,297.59624900345153,2022-09-09,2607,0.0,912.889101281762,0.0,5.984712040835887,81.26147251634646,29.404754346298013,0
102.0,352.0,193.0,307.0,40383.94401348033,1342.9869281994174,4586.701595688857,024,2407,60,39.56521739130435,3412.0,497.0,310.0,438.0,66.0,91.43514999051276,2022-05-14,5045,0.0,1151.9001607894895,0.0,32.876007931246605,84.13800431848885,28.733376769405336,0
105.0,344.0,173.0,199.0,23296.70008865366,1029.912369685405,328.5462994951982,024,2074,100,2327.608695652174,4541.0,483.0,345.0,768.0,64.0,134.50469761207438,2022-08-14,4419,20.30447006225586,1166.325564712286,19.682830810546875,22.57179056069181,82.17059289370378,29.113918320097717,0
100.0,222.0,274.0,170.0,71835.25742556975,1519.5726558153538,693.7777643252358,026,0,10,7187.478260869565,6350.0,351.0,375.0,630.0,53.0,328.88066798132473,2022-12-14,1795,0.0,2465.1682008504868,0.0,27.898943977156705,87.17954953201748,27.453434355840205,0
126.0,200.0,215.0,158.0,39381.025340439934,143.8585615158397,1096.7545642611124,014,2482,30,5342.695652173913,3273.0,312.0,474.0,410.0,56.0,125.1912224649643,2022-12-27,613,0.0,2075.1965152025223,0.0,6.4105919260869095,84.45431082286416,28.17715051781388,0
117.0,244.0,226.0,210.0,57891.876960277565,617.3452749276033,692.4821488021514,030,2480,10,6632.434782608696,5931.0,448.0,326.0,660.0,63.0,199.03076235636055,2022-03-25,1946,0.0,1982.4833689928057,0.0,43.798838067176256,84.44865490428332,28.345355413293323,0
102.0,304.0,137.0,187.0,72185.2968748166,1657.6222676414404,815.5598481418915,024,2630,100,770.2608695652174,4153.0,595.0,268.0,667.0,66.0,295.2930030505431,2022-05-06,4694,7.265196800231934,1332.791883468628,10.092696189880373,16.862481391390975,86.85372923837215,27.621693838425568,0
111.0,257.0,203.0,141.0,10745.06794888793,561.1070906265182,547.9776460711207,012,2341,10,6042.347826086957,4673.0,334.0,463.0,495.0,59.0,312.73011855425176,2022-08-23,1990,18.88895034790039,1230.4082067012787,55.30456352233887,26.61030851738864,83.23426076793153,28.38675481700546,0
103.0,248.0,143.0,182.0,4861.142917698304,772.1330575171055,739.0519212995064,024,2318,30,2233.9565217391305,4666.0,539.0,318.0,674.0,66.0,183.74257117977697,2022-06-23,4341,0.0,843.8211818933487,29.719098448753357,29.58716639125781,82.68103360772363,29.124172379209416,0
112.0,261.0,201.0,127.0,66124.05789124685,168.88623825960755,4357.42502029727,201,2074,10,7005.260869565217,5715.0,362.0,437.0,622.0,57.0,98.2629853911432,2022-08-25,2172,0.0,720.3490437790751,61.05725860595703,12.695271301833689,81.47621252779646,29.38425575514337,0
139.0,148.0,237.0,47.0,29633.65635405092,2059.062397827365,366.7251337374191,028,0,50,4324.391304347826,1329.0,334.0,429.0,188.0,68.0,330.7304480386782,2022-03-08,86,0.0,2089.962468624115,4.310576915740967,2.12549440756428,85.50686529050688,26.86170828426704,0
109.0,256.0,191.0,184.0,37531.23304758518,581.5584009701868,3265.84527434975,024,2312,30,3368.4347826086955,4801.0,458.0,351.0,845.0,63.0,192.11178981128143,2022-11-18,3834,0.0,1149.9816953986883,0.0,27.914732728170637,81.99092441172348,29.10450709599601,0
120.0,222.0,219.0,206.0,24802.893925295622,916.6757455566328,204.8199310962938,014,0,10,5580.565217391304,4854.0,348.0,433.0,494.0,59.0,165.9617618520343,2022-12-24,1643,3.4908993244171143,1357.5459523499012,0.0,44.55194348757012,82.902480371587,28.20945462921812,0
110.0,330.0,139.0,310.0,25584.624327957896,871.9885997000688,5082.352787793813,024,2590,60,1118.7391304347825,3293.0,559.0,303.0,398.0,67.0,24.373579836976468,2022-10-18,5146,10.46229076385498,1084.4257146716118,8.370485305786133,19.566931711710808,86.66387307336034,28.008511001860892,0
84.0,235.0,162.0,248.0,59921.38085917207,59.30260980638324,2949.777622914105,024,2538,10,6251.04347826087,6020.0,529.0,309.0,825.0,55.0,186.05459035763283,2022-12-11,2760,0.0,1429.6898495033383,0.0,46.17359419579132,86.11293807650236,27.887273135436185,0
120.0,229.0,229.0,180.0,23388.504214325367,308.79611424454527,1927.0950466013,014,2220,30,5733.434782608696,3828.0,302.0,469.0,469.0,60.0,114.08339117846064,2022-10-21,1246,0.0,1381.3364280238748,0.0,42.37728329171741,81.0215213576578,29.012392541222265,0
113.0,251.0,244.0,175.0,13855.490333662832,1365.6290497125262,376.4873545681783,017,0,10,5954.782608695652,4805.0,343.0,413.0,710.0,60.0,239.63055750507883,2022-01-27,2250,0.0,2169.2480573654175,0.0,37.54036230233676,82.6392820601225,28.481457090710233,0
130.0,218.0,234.0,189.0,8724.54988383204,370.5034766753522,5187.538615624687,002,0,10,6838.347826086957,2024.0,335.0,431.0,304.0,60.0,44.789004190370335,2022-06-18,541,1.0503532886505127,1659.3161832094193,4.159350514411926,10.341159316094,82.0233627014275,28.18001522158401,0
103.0,217.0,240.0,272.0,33307.77673438943,753.3214613579836,961.7321469942608,024,2482,10,6676.0,6738.0,466.0,293.0,926.0,57.0,323.70530620753084,2022-05-25,2056,0.0,1317.8758161067965,7.616282463073731,50.31319091619051,87.43225508219068,27.743686337586897,0
131.0,198.0,259.0,112.0,2552.171474030665,434.2783328917719,649.535908618384,028,2780,10,5920.304347826087,1795.0,371.0,370.0,225.0,58.0,311.77807809394267,2022-07-12,168,0.0,2626.1825547218323,79.3404598236084,1.391838491171081,88.00446889561799,26.694503192698697,0
118.0,210.0,187.0,147.0,6082.863919540961,63.782431760497346,724.1274585243841,014,0,10,6654.782608695652,3324.0,383.0,430.0,411.0,57.0,214.9348203683716,2022-04-23,1401,0.0,2158.717454433441,8.130969047546387,27.17566859810755,83.18086150803241,28.2377650952193,0
115.0,178.0,216.0,152.0,21515.176295867015,1101.324304356725,352.8354216119236,021,0,10,6708.95652173913,3110.0,300.0,484.0,507.0,56.0,143.8284957984785,2022-03-16,949,0.0,2095.226113319397,0.0,34.286091261612434,84.79445604186375,27.74631218562842,0
134.0,161.0,147.0,113.0,1187.285778380033,477.4775586931429,649.6831946070062,023,4660,10,6504.217391304348,1839.0,482.0,371.0,202.0,63.0,264.9062915507411,2022-02-17,180,0.0,2087.3064393997192,0.0,10.332990502517054,86.16621018329194,26.954093121199808,0
