Geology_Nepal_ID,Geology_geo8apg_ID,date,longitude,latitude,Dist_Fault,Dist_River,Dist_Road,Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Nitrogen,Organic_Carbon_Density,Organic_Carbon_Stock,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,LULC,NDVI,precipitation,rainfall_30d,rainfall_7d,aspect,elevation,slope
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
010,0,2014-06-19,82.68,28.0054,17086.07923087391,2511.1567221832215,949.9209378196824,113.0,261.0,226.0,207.0,3619.0,373.0,46.0,333.0,440.0,492.0,58.0,10,5425.913043478261,0.0,112.14343643188477,33.946048736572266,270.0,1665,8.344496890322205
013,2482,2010-07-11,83.7826,28.0063,24092.651002990657,421.7953867165635,88.34599572817824,115.0,179.0,223.0,155.0,2749.0,322.0,49.0,313.0,464.0,338.0,57.0,10,5731.478260869565,0.0,421.325156211853,105.0699110031128,190.4075688510769,896,31.340013148143186
010,2482,2011-07-02,84.088,28.0075,25358.417767444444,136.22792987546242,1091.226253224449,120.0,179.0,254.0,167.0,2349.0,313.0,50.0,341.0,405.0,424.0,57.0,10,3199.4347826086955,52.954315185546875,446.02369689941406,259.13063049316406,286.39891230642894,463,18.984564925735715
024,2570,2016-08-31,86.191717,28.007828,45771.97212478483,149.39719763848143,233.63748487675355,100.0,260.0,163.0,217.0,5349.0,495.0,71.0,538.0,300.0,968.0,60.0,10,4495.565217391304,0.0,236.085542678833,42.745601654052734,94.04013207821554,2685,24.67970952856287
014,2482,2014-08-15,84.6476,28.0081,31475.977284419045,1743.3289302800558,289.3401986482666,120.0,200.0,214.0,205.0,3034.0,323.0,40.0,318.0,468.0,396.0,57.0,10,5846.217391304348,10.399251937866213,351.6067056655884,120.5782585144043,113.81861922332868,1140,21.84306306934016
011,0,2014-06-20,82.821,28.0084,20422.788706177213,789.0209758313911,1764.8074500726093,128.0,204.0,244.0,195.0,3104.0,291.0,46.0,352.0,404.0,288.0,62.0,10,7283.304347826087,42.42229843139648,114.68063068389893,31.816723823547363,118.60397946998798,784,35.37703294395231
010,2482,2016-07-31,83.8669,28.0095,25166.050732427855,618.661124572791,1859.986397908676,113.0,191.0,224.0,189.0,5342.0,299.0,44.0,336.0,440.0,433.0,56.0,10,5879.739130434783,50.437862396240234,631.3952617645264,152.62230110168457,319.65203240292635,1036,23.016042860260125
027,2482,2008-08-30,84.37740614,28.01031874,20825.881694048036,1948.6605684667727,79.38551662774768,119.0,182.0,211.0,137.0,2608.0,338.0,56.0,310.0,479.0,404.0,56.0,10,6174.217391304348,0.0,415.00156593322754,96.18045234680176,147.08725364236162,836,22.044786294660913
014,2482,2010-07-16,84.96,28.02,55811.65646236578,955.2447274757192,927.989298165674,113.0,187.0,199.0,182.0,4392.0,322.0,43.0,291.0,510.0,331.0,58.0,10,6842.95652173913,42.378421783447266,337.6741876602173,119.1148509979248,286.9920497576512,944,26.497635459104025
013,2482,2012-09-17,83.8049,28.023,26229.189285483295,1209.6474783507686,393.021226450902,109.0,211.0,217.0,152.0,3121.0,319.0,43.0,367.0,416.0,441.0,56.0,10,6903.695652173913,62.7905158996582,443.1269664764404,156.131103515625,26.554518221614117,1206,31.60364070367519
024,2570,2015-05-12,85.7262,28.0257,66255.26110836283,1334.478211047389,4710.069943075106,104.0,294.0,164.0,231.0,5600.0,551.0,73.0,552.0,284.0,946.0,61.0,30,3217.6521739130435,0.0,126.20335292816162,79.0891923904419,237.01358846030297,3782,36.62423067237254
010,0,2010-08-19,83.3164,28.0276,16782.970175715236,1534.1848707539152,342.4436890418759,110.0,225.0,211.0,167.0,3272.0,341.0,36.0,408.0,381.0,452.0,59.0,10,5786.434782608696,11.429715156555176,406.9218921661377,113.20084857940674,334.73147488366834,1529,12.12328527988048
014,2482,2015-08-21,85.0934,28.0297,63301.20903943515,491.35190711522023,184.43667768901452,114.0,202.0,212.0,188.0,5792.0,308.0,50.0,438.0,351.0,408.0,58.0,30,5221.478260869565,17.54861068725586,412.6590185165405,114.73928356170654,168.36107199637974,1579,28.608534542354136
013,2482,2008-08-30,84.2945,28.03,24490.935799912335,737.8834635111267,70.22236671381569,121.0,197.0,245.0,189.0,3566.0,356.0,62.0,341.0,414.0,460.0,57.0,10,6579.173913043478,0.0,463.4049081802368,136.12578010559082,174.1198620143759,702,19.698113331890234
013,2482,2010-07-04,83.8617,28.0306,27352.66864567832,287.8957389589368,473.4114318471252,119.0,179.0,222.0,150.0,3796.0,326.0,61.0,330.0,448.0,317.0,55.0,10,6633.565217391304,0.0,282.8110885620117,57.6458625793457,137.81356974466485,844,33.24113296409551
014,2482,2016-06-28,85.2178,28.0336,62199.96038916781,1104.3222508193371,25.036337855480916,109.0,190.0,189.0,192.0,7844.0,336.0,57.0,420.0,392.0,536.0,60.0,30,5300.173913043478,16.651906967163086,266.06605339050293,33.30381393432617,273.60760937322885,2074,27.226989609901025
010,2482,2010-08-25,83.8901,28.0401,28542.22378310639,564.3510812159942,1400.5926050841017,111.0,187.0,218.0,154.0,5717.0,338.0,54.0,332.0,451.0,518.0,54.0,10,7658.130434782609,0.0,454.58353328704834,48.08796310424805,19.49700037609686,836,15.363429725183666
013,2482,2012-07-05,83.6695,28.0458,27338.25692995549,185.96289909463573,17.161039096820858,124.0,171.0,195.0,153.0,2207.0,319.0,51.0,345.0,460.0,301.0,58.0,10,6683.173913043478,27.858551025390625,241.9811611175537,104.4865789413452,201.7965108602562,778,16.508813753977016
010,0,2016-10-03,83.2627,28.0461,17458.983077279467,623.4692621272234,476.71158980295513,111.0,220.0,205.0,162.0,3046.0,349.0,38.0,365.0,430.0,409.0,59.0,10,5492.391304347826,38.28403854370117,205.12150955200195,0.0,267.1128742946786,1522,32.73182424620437
014,2482,2010-07-04,84.95,28.05,58602.598601039565,914.2970136346852,620.7411629355165,118.0,190.0,197.0,163.0,2778.0,313.0,37.0,338.0,465.0,373.0,56.0,30,6028.0,0.0,205.76302337646484,99.83803367614746,235.05894041804132,1124,28.23655711308153
012,2482,2011-07-02,83.961,28.0537,30330.81904743903,285.58553729981344,1306.634127698415,113.0,198.0,228.0,153.0,3348.0,333.0,54.0,327.0,445.0,452.0,55.0,10,7083.652173913043,64.6240005493164,321.1029396057129,155.9819297790527,332.25122886782174,1015,27.11956541794451
010,2482,2010-08-28,84.0719,28.0579,30828.13986805185,228.79372187170551,332.5430839816729,122.0,175.0,251.0,147.0,2155.0,321.0,55.0,359.0,390.0,314.0,57.0,50,4226.608695652174,98.67010498046876,427.6197671890259,110.2483367919922,242.09948588226456,540,5.925034403130202
013,0,2010-09-17,83.3588,28.058,20948.943725110537,507.77269966658287,798.9969571180894,119.0,178.0,232.0,133.0,3750.0,288.0,42.0,338.0,430.0,390.0,60.0,10,6738.0,95.57659149169922,315.15892601013184,69.98161792755127,25.274694238643665,900,32.79985292668831
001,0,2013-07-14,82.402,28.0583,16281.429220571432,1578.1453236717814,130.11814072928672,132.0,269.0,265.0,177.0,1803.0,297.0,41.0,242.0,492.0,232.0,66.0,50,4440.086956521739,17.44080924987793,745.3780479431152,99.58710289001463,200.69295606245183,633,2.971688478397604
014,0,2016-10-22,83.244916,28.064974,18951.30229168307,1225.4944807613738,299.27263537568524,114.0,238.0,195.0,181.0,2608.0,342.0,39.0,393.0,411.0,388.0,58.0,50,5116.652173913043,0.0,119.5676565170288,0.0,19.82833715151094,1516,20.7354387178996
014,0,2007-08-31,83.25,28.0667,19301.031684889567,1464.7260595176836,173.83156386312314,116.0,236.0,199.0,159.0,2538.0,375.0,46.0,372.0,429.0,412.0,57.0,50,3856.521739130435,23.23929023742676,382.4012861251831,84.25187015533447,339.30557533948837,1533,2.971717199599078
010,2482,2017-07-01,83.65247597,28.06986667,29308.790429270823,634.760007827999,1912.10794309003,109.0,222.0,199.0,173.0,3196.0,340.0,44.0,374.0,427.0,462.0,57.0,10,6275.913043478261,52.916255950927734,340.3815140724182,109.3764328956604,211.14997783063103,1369,29.572754573231567
014,2482,2016-08-14,85.01,28.069957,62910.80828954927,1832.7121460519888,140.33082882115622,114.0,219.0,222.0,186.0,6016.0,321.0,48.0,380.0,397.0,510.0,58.0,40,6236.478260869565,16.29536247253418,429.8295307159424,92.74335098266602,348.85009504427615,1612,20.780831741905217
014,0,2007-07-28,83.2519,28.0764,20319.219131240603,1566.3685327935689,23.234352939341186,109.0,247.0,175.0,167.0,3026.0,370.0,42.0,371.0,454.0,456.0,58.0,10,5546.565217391304,0.0,514.1872444152832,140.1165771484375,225.34006485841772,1648,32.81560829359579
014,0,2014-06-20,83.2934,28.0816,22021.51381277735,462.1514000692438,514.074311147462,108.0,217.0,196.0,166.0,4079.0,354.0,37.0,385.0,419.0,422.0,58.0,10,6997.739130434783,27.29397964477539,257.53248023986816,95.52892875671388,273.4819677338096,1557,28.06063185482106
014,0,2014-06-20,83.2935,28.0872,22503.416755998507,132.16989730759485,791.5267768567284,113.0,224.0,216.0,178.0,3709.0,322.0,34.0,325.0,459.0,406.0,57.0,10,7118.304347826087,27.29397964477539,257.53248023986816,95.52892875671388,303.4915668671737,1342,35.14757740165202
014,0,2007-08-24,83.0971,28.0877,17783.977479761244,147.96558238556403,1024.6424671911466,113.0,217.0,227.0,163.0,3732.0,343.0,40.0,349.0,425.0,431.0,59.0,10,6393.782608695652,34.375308990478516,339.3869342803955,22.916872024536133,305.7105405777903,1377,31.388891753891365
014,0,2011-07-03,83.2934,28.0889,22744.36838394675,32.82096350042251,903.2503701637648,114.0,222.0,198.0,170.0,3651.0,321.0,34.0,330.0,472.0,400.0,57.0,10,6615.391304347826,111.73981475830078,502.5049552917481,282.8363609313965,318.5011991950616,1242,41.54572301111617
024,2570,2011-07-21,85.6352,28.0889,57836.07965350165,1122.2446154786269,5290.346449382014,105.0,300.0,135.0,234.0,5536.0,427.0,59.0,531.0,334.0,653.0,65.0,100,1680.4347826086955,28.397964477539062,328.47090911865234,98.35961151123048,154.090052814416,4397,32.206292526569634
014,2482,2008-08-30,84.4125,28.089,29387.75870348193,976.8766967287409,127.99110126712368,118.0,185.0,257.0,178.0,3104.0,357.0,58.0,278.0,465.0,478.0,55.0,10,6078.173913043478,0.0,390.4075698852539,105.9257583618164,148.97509430220617,942,42.78785032911572
011,2482,2014-08-26,83.8734,28.0989,34869.88229573249,494.99134048248374,182.177001076086,125.0,196.0,251.0,169.0,3603.0,329.0,53.0,314.0,435.0,423.0,55.0,10,4586.086956521739,18.787805557250977,457.6591911315918,129.50211334228516,92.65823160084038,844,19.24092650589248
010,0,2008-08-16,82.8332,28.0993,29097.021874923175,357.75107771549574,360.21949474983563,128.0,206.0,208.0,158.0,1980.0,280.0,36.0,328.0,464.0,324.0,64.0,40,5383.260869565217,0.0,307.6412773132324,32.750657081604004,209.54495304901383,809,2.1312553363748745
014,2482,2008-08-30,84.42143526,28.10025822,30671.30948435493,1210.8176928880025,1142.2828528598657,121.0,175.0,247.0,215.0,3176.0,346.0,58.0,280.0,474.0,419.0,55.0,10,5507.260869565217,0.0,390.4075698852539,105.9257583618164,129.7982776049396,985,23.264294780624137
010,0,2016-09-20,83.405823,28.101232,26669.45668996694,614.6359056602239,476.0668929624692,115.0,200.0,187.0,184.0,3499.0,342.0,49.0,360.0,453.0,444.0,58.0,10,6183.869565217391,36.44947814941406,288.07856369018555,18.22473907470703,136.6288776921422,1472,21.842949110123616
016,2482,2012-03-01,85.0548,28.1038,59059.958226198694,985.1607022236196,2940.402867703548,105.0,265.0,233.0,237.0,5315.0,371.0,68.0,379.0,388.0,668.0,59.0,10,5384.608695652174,0.0,28.980196952819824,0.0,180.0,2685,34.84077831527118
012,2482,2009-07-31,83.8791,28.1046,35659.70650620361,62.36040157193219,251.7731383162304,122.0,203.0,251.0,166.0,3867.0,329.0,52.0,332.0,417.0,453.0,55.0,10,6182.95652173913,0.0,816.3212661743164,346.5924377441406,256.93143364705713,877,19.694894991049324
014,2482,2015-07-03,84.6634,28.1046,40218.70781395977,29.54392794622474,407.1446868652052,123.0,183.0,221.0,145.0,2799.0,336.0,52.0,305.0,474.0,377.0,54.0,30,5300.782608695652,0.0,268.6559934616089,61.40706539154053,29.546098447977684,579,2.131279464203288
014,2482,2017-07-03,84.307977,28.107142,32554.181060795403,62.48929242566292,459.346753757468,124.0,188.0,225.0,184.0,2169.0,320.0,51.0,328.0,447.0,330.0,57.0,60,5286.347826086957,0.0,404.2381591796875,158.4735870361328,270.0,490,1.0513785477332755
011,2482,2010-05-29,83.68,28.11,34301.116184116356,552.7603556271648,748.680093448284,117.0,209.0,229.0,177.0,2503.0,346.0,47.0,411.0,360.0,456.0,57.0,10,6308.086956521739,0.0,213.37595176696777,87.93454360961914,222.4366117030126,1418,34.21380991106268
014,0,2010-08-27,83.2497,28.1171,20334.438824024142,861.6515541113707,1342.6056735478371,117.0,188.0,192.0,158.0,4922.0,320.0,45.0,291.0,517.0,357.0,59.0,10,6487.173913043478,29.63049697875977,349.04258251190186,75.8328742980957,66.20287453454881,978,25.7071597964142
010,0,2010-01-10,82.86,28.12,28881.04054488032,1534.3055758304747,1028.6326684810729,123.0,214.0,234.0,188.0,2829.0,330.0,42.0,255.0,511.0,362.0,62.0,10,6491.95652173913,0.0,11.490214824676514,0.8065094947814941,164.17415195047633,1183,25.225836031931564
013,0,2015-11-11,83.3841,28.1281,26429.50941521154,1159.152129401199,544.9822463901862,110.0,228.0,194.0,188.0,2971.0,363.0,45.0,431.0,375.0,493.0,57.0,10,6410.95652173913,0.0,64.90708541870117,0.0,75.65414953064055,1669,62.174800386194306
010,0,2014-08-23,83.5004,28.1296,32088.93722434435,544.0982562971943,528.0752439981608,113.0,226.0,203.0,159.0,3288.0,356.0,44.0,405.0,392.0,437.0,56.0,40,6492.608695652174,34.233036041259766,330.97697401046753,34.670379638671875,350.10424732580645,1669,12.058241897677524
014,2482,2016-08-08,84.8272,28.1314,53784.79565149505,517.3492914117377,1193.8305835205838,114.0,252.0,230.0,144.0,8260.0,325.0,59.0,397.0,373.0,396.0,60.0,10,6541.869565217391,21.14027404785156,473.0026655197144,98.735200881958,34.90806202153849,1658,14.392296825171954
014,2482,2016-07-01,84.4723,28.1321,34751.724334988234,978.956825158504,952.0605178848868,118.0,201.0,222.0,197.0,4142.0,299.0,42.0,284.0,494.0,371.0,56.0,30,5406.782608695652,38.01531982421875,337.7761859893799,91.43834114074708,7.598803910726,976,15.516258995014237
014,0,2016-07-16,83.2369,28.1347,18058.59439003673,1113.4613927311646,1050.4936806502888,114.0,209.0,197.0,190.0,6253.0,338.0,38.0,313.0,490.0,428.0,59.0,10,6269.130434782609,20.87322998046875,412.5517625808716,105.1922025680542,270.0,1326,18.284698452784216
014,2375,2017-07-10,85.31637561,28.13673979,50115.40672932766,341.58975772107664,447.0599208749694,116.0,259.0,200.0,153.0,8029.0,289.0,53.0,414.0,385.0,463.0,60.0,10,6110.565217391304,21.635351181030273,157.02170658111572,65.02301502227783,301.5750456603499,1920,35.41490062273188
029,2482,2015-04-10,84.6979,28.1436,45723.4695992095,111.47507330577344,17.008675454038805,122.0,167.0,217.0,167.0,5027.0,334.0,53.0,306.0,477.0,434.0,55.0,10,5805.304347826087,0.0,77.58637595176697,7.1158623695373535,304.26919706674545,790,26.04590998796943
026,2482,2016-09-06,84.069015,28.145796,40524.722925339454,652.5060903670413,485.3235777943042,131.0,196.0,239.0,130.0,2384.0,295.0,49.0,338.0,424.0,290.0,56.0,40,5186.913043478261,0.0,524.2919044494629,215.5993690490723,164.1705274192914,682,3.850392529499985
026,2482,2010-07-11,84.0907,28.1605,42265.23345160673,52.69104339718374,486.813125412259,126.0,192.0,223.0,163.0,2633.0,314.0,54.0,319.0,458.0,284.0,57.0,10,5144.695652173913,61.82975006103515,384.4102592468262,89.13582992553711,0.0,678,0.0
014,2538,2015-06-25,85.0852,28.172,51089.75792409874,1372.0297720633923,447.81002214272615,114.0,227.0,199.0,159.0,5626.0,361.0,57.0,451.0,350.0,848.0,63.0,40,5349.869565217391,17.987781524658203,187.24208545684817,79.41276168823242,36.101313533686294,2143,15.668243855309967
026,2482,2009-10-06,83.7,28.1778,42019.009813397824,1387.2716226501966,846.6359083885652,114.0,205.0,196.0,202.0,2886.0,352.0,42.0,395.0,410.0,436.0,55.0,30,5551.217391304348,87.98590087890625,111.67103910446168,14.640375137329102,159.2859366260144,1424,11.732305725201092
026,2482,2011-07-14,83.6987,28.178,42259.86098710526,1611.2413912375564,627.9390869079098,114.0,199.0,186.0,187.0,2508.0,330.0,43.0,386.0,427.0,412.0,54.0,40,5795.304347826087,21.579973220825195,628.2424116134644,43.15994644165039,231.57376842997385,1432,13.192738362862608
014,2538,2008-06-24,85.11,28.18,49411.716914147466,682.3608469006732,81.70951318387486,116.0,249.0,186.0,156.0,4313.0,315.0,64.0,431.0,382.0,923.0,64.0,30,5716.565217391304,0.0,283.47440338134766,91.66412544250488,34.24242995558812,1924,30.432584880628283
030,2375,2016-09-12,85.343049,28.18269,45012.97039292599,126.7578308447074,684.829912027939,121.0,221.0,207.0,188.0,4925.0,332.0,58.0,447.0,346.0,589.0,66.0,50,4341.0,0.0,222.79150581359863,42.281707763671875,302.19467804733915,1524,16.900137453409567
014,0,2016-07-22,82.8643,28.1836,29249.904781719364,588.3626028316633,436.5861741647448,116.0,243.0,239.0,172.0,3485.0,372.0,50.0,295.0,466.0,387.0,61.0,40,5241.434782608696,9.042789459228516,369.72911071777344,142.38961029052734,164.76862156229683,1700,22.754521697406393
015,2482,2016-07-27,83.6527,28.1855,41713.45796697148,292.02808851193726,268.90655736383366,126.0,176.0,184.0,159.0,2644.0,325.0,58.0,355.0,461.0,431.0,55.0,10,5512.608695652174,0.0,631.1647243499756,208.5025177001953,319.6056323564135,795,4.859576654655333
014,2482,2015-06-26,84.8711,28.1881,61163.34239683044,162.92088125057484,925.4703401394498,119.0,199.0,226.0,151.0,5092.0,323.0,52.0,321.0,453.0,519.0,61.0,30,5348.173913043478,16.695396423339844,191.41316890716553,72.51351356506348,85.88459310418453,1142,42.05858608467998
026,2482,2011-08-22,83.6972,28.1901,42015.80429101194,972.1844024890506,658.6005870685336,112.0,209.0,175.0,214.0,6631.0,331.0,45.0,363.0,462.0,474.0,57.0,10,6895.04347826087,58.537353515625,366.9518098831177,14.63433837890625,8.955060326988306,1096,30.538514187003635
012,0,2017-03-05,83.332177,28.190436,17854.682950976396,50.03597191162817,1445.6735738259474,120.0,195.0,149.0,162.0,4429.0,322.0,44.0,327.0,524.0,483.0,56.0,10,6742.130434782609,0.0,10.535220623016356,7.127506732940674,166.14463455146608,943,37.48651913426292
005,0,2010-10-02,82.314,28.1906,22285.78667397685,110.27168872632652,726.6135102788384,127.0,222.0,231.0,167.0,2502.0,319.0,43.0,302.0,467.0,403.0,63.0,10,5743.913043478261,0.0,161.5649585723877,0.0,268.85243914139147,852,38.94799027807117
015,2482,2007-07-05,83.6099,28.1952,40393.57540601345,152.11265579019636,1465.7578773876678,120.0,196.0,179.0,149.0,2564.0,301.0,45.0,366.0,455.0,375.0,55.0,10,7109.130434782609,20.191774368286133,213.7409515380859,44.16950225830078,190.70849186710552,1083,49.8676072258659
028,0,2010-09-27,81.8494,28.1981,860.9783476851006,392.513819459789,5245.582298577935,127.0,185.0,236.0,191.0,2190.0,354.0,53.0,303.0,461.0,381.0,64.0,10,7386.565217391304,0.0,238.87956619262695,0.0,236.53571051842255,316,5.033053853234778
030,2467,2015-04-28,85.4611,28.2001,45606.15174328867,22.36182864353644,63.16074667015788,111.0,246.0,141.0,168.0,4488.0,494.0,67.0,526.0,333.0,920.0,63.0,30,4003.478260869565,4.692897796630859,62.95876121520996,3.834128379821778,159.2819467621825,3027,11.732606142116028
029,2482,2014-08-08,84.7387,28.2045,53440.41642625345,1465.2704533996612,1092.8163567781544,123.0,230.0,228.0,193.0,6483.0,341.0,55.0,452.0,320.0,568.0,62.0,10,5224.130434782609,41.025413513183594,430.2336177825928,43.89251708984375,295.1739448485217,1746,31.337027740141902
024,2467,2015-04-25,85.575,28.2064,44518.155990497704,58.66430022662993,187.8271512444927,116.0,292.0,130.0,163.0,4600.0,394.0,62.0,548.0,322.0,643.0,66.0,60,974.391304347826,0.0,80.59791350364685,3.539266347885132,187.1861287041611,3856,8.353803525499396
014,0,2016-07-26,82.8541,28.2091,27310.667561617927,582.1906205517458,241.50102970581392,115.0,243.0,227.0,174.0,4198.0,411.0,51.0,318.0,455.0,506.0,60.0,30,5418.913043478261,59.56858444213867,429.480206489563,175.76327896118164,117.4008377700515,1703,19.37908628312649
291,2482,2015-05-02,84.7277,28.2135,53561.91272051872,386.0332115771536,357.84849240933335,122.0,180.0,198.0,155.0,5838.0,334.0,46.0,395.0,407.0,518.0,59.0,10,6426.04347826087,10.949520111083984,37.95204710960388,8.6390380859375,253.22399347144017,1244,36.09582174096944
026,2482,2007-07-12,83.6666,28.2168,38469.42963492474,816.278301058571,235.2421687098953,122.0,177.0,179.0,159.0,3272.0,302.0,52.0,362.0,459.0,350.0,55.0,30,5372.434782608696,74.71039581298828,246.79810619354248,127.38439559936523,81.64523055669918,989,6.356979488055888
029,2482,2017-05-11,84.71592278,28.21798862,53317.81183261296,492.3095369716147,895.0675565564146,119.0,233.0,202.0,202.0,7507.0,382.0,63.0,448.0,351.0,690.0,64.0,30,5791.04347826087,25.539228439331055,86.83315086364746,62.82135057449341,118.46871524280736,1596,15.199036462420436
030,2467,2016-09-11,85.3573,28.2183,41421.95724108867,56.691475018750445,47.38313500591117,118.0,246.0,215.0,198.0,5683.0,337.0,61.0,431.0,354.0,895.0,64.0,10,4839.565217391304,0.0,207.0031394958496,36.523681640625,292.69341007141503,1653,49.59651814992435
026,2482,2016-09-18,83.686001,28.219177,38617.86667998964,319.4855825927215,104.86368747415158,124.0,178.0,186.0,158.0,2859.0,329.0,57.0,363.0,450.0,395.0,54.0,50,5661.565217391304,0.0,445.39584732055664,91.6572265625,117.8648348848828,871,5.931962394788964
026,2482,2010-07-11,84.17758452,28.22020061,47134.34939143535,948.6517522518192,1859.4892270790351,116.0,206.0,233.0,162.0,5181.0,371.0,55.0,320.0,447.0,422.0,53.0,50,6755.608695652174,165.21961975097656,362.00687980651855,78.87852954864502,168.3409591558405,1104,10.304770249784095
006,0,2013-06-18,82.553,28.2265,39763.05889761043,219.75090016659655,419.3568218313176,117.0,227.0,222.0,182.0,4226.0,411.0,51.0,320.0,457.0,440.0,59.0,30,6543.130434782609,35.404815673828125,435.1589064598083,208.49416160583496,223.15485554920144,1469,27.038393038862296
029,2538,2016-07-04,84.8756,28.2317,58057.84550005135,187.46485553783103,333.82617223616575,123.0,179.0,199.0,192.0,4069.0,310.0,45.0,347.0,454.0,541.0,57.0,60,4115.217391304348,21.555740356445312,316.6923408508301,142.3448715209961,249.31399057529575,817,15.373817380514948
010,0,2013-07-19,82.3527,28.2318,28120.91264537454,2139.5985964080382,125.9241926765884,118.0,222.0,220.0,224.0,3198.0,383.0,45.0,339.0,441.0,443.0,60.0,10,5143.565217391304,45.612281799316406,615.152268409729,63.17374897003174,275.03499869200925,1585,20.248622119035
015,2482,2014-08-27,83.7228,28.2322,38135.37281209363,61.17224095306334,20.338325328803652,119.0,191.0,196.0,152.0,3385.0,326.0,66.0,351.0,453.0,358.0,52.0,40,6016.434782608696,63.44012451171875,427.47253036499023,101.6289768218994,255.8707720803966,942,7.554876573680948
018,0,2016-07-04,83.0006,28.2324,16999.037787100482,181.77909171055188,3557.3773906226775,117.0,234.0,197.0,177.0,3568.0,307.0,43.0,370.0,433.0,384.0,57.0,10,6359.739130434783,38.43865585327149,296.0913028717041,111.05649185180664,216.58036323949185,1594,27.660059448231923
026,2510,2007-09-08,83.9533,28.2333,50171.55851245841,654.1262628516855,877.0521074097629,117.0,216.0,274.0,215.0,5644.0,365.0,66.0,340.0,387.0,487.0,56.0,10,7212.521739130435,101.81694793701172,694.4064273834229,160.1275463104248,219.0330948352933,1081,23.63562515017427
018,0,2016-08-06,82.9415,28.239,20031.015999067313,1000.606532005816,740.9890739204085,120.0,220.0,227.0,204.0,4286.0,339.0,43.0,344.0,429.0,476.0,60.0,30,5374.304347826087,26.327045440673828,382.0419597625733,33.35305404663086,145.42672412138498,1600,28.831462146638664
013,0,2013-09-03,83.2266,28.2399,6760.608449905597,33.843905813686696,2255.506834316933,123.0,180.0,195.0,133.0,3965.0,328.0,51.0,315.0,489.0,390.0,59.0,10,6187.913043478261,18.55841636657715,455.402156829834,206.33763885498047,317.7579091183467,914,23.62089202716999
030,2436,2016-06-28,85.3644,28.2465,38297.68122853418,34.07353051415263,18.76861239813938,117.0,233.0,232.0,201.0,5826.0,322.0,59.0,458.0,310.0,773.0,63.0,10,5270.913043478261,0.0,95.81008529663086,45.95676040649414,312.70288773636764,1731,46.40342316239306
026,2510,2017-07-02,83.97447829,28.24831087,50356.5540502392,504.8392286863306,235.19449428115325,121.0,210.0,239.0,186.0,3209.0,332.0,52.0,334.0,427.0,454.0,55.0,30,5743.130434782609,0.0,590.084114074707,251.54689407348633,2.599893579588622,944,22.053424007856133
011,0,2011-09-17,82.7311,28.25,29849.67810642846,88.53301524670212,53.23442787793648,128.0,232.0,207.0,139.0,2616.0,279.0,34.0,340.0,453.0,364.0,64.0,50,5221.869565217391,0.0,243.2913932800293,41.8286247253418,275.0341378779865,796,10.45227108370201
014,0,2009-08-14,83.1792,28.25,4658.785226790482,1100.1418250390846,630.5775882624466,114.0,226.0,186.0,173.0,5411.0,348.0,41.0,401.0,413.0,487.0,56.0,30,6250.217391304348,43.302337646484375,558.1841487884521,126.93570327758788,188.7996535060351,1769,19.817782941336443
